areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2021-09-18,35_to_39,12903.3,239094
E92000001,England,nation,2021-09-18,70_to_74,5017.0,67425
E92000001,England,nation,2021-09-18,10_to_14,11218.5,197656
E92000001,England,nation,2021-09-18,25_to_29,15757.2,303235
E92000001,England,nation,2021-09-18,45_to_49,11336.9,204427
E92000001,England,nation,2021-09-18,15_to_19,16705.2,267525
E92000001,England,nation,2021-09-17,35_to_39,12877.9,238623
E92000001,England,nation,2021-09-17,55_to_59,9514.0,176256
E92000001,England,nation,2021-09-17,20_to_24,17799.8,318920
E92000001,England,nation,2021-09-17,65_to_69,6100.8,82222
E92000001,England,nation,2021-09-17,50_to_54,10602.0,202637
E92000001,England,nation,2021-09-17,30_to_34,14394.0,275849
E92000001,England,nation,2021-09-17,90+,13224.0,22421
E92000001,England,nation,2021-09-17,15_to_19,16644.8,266558
E92000001,England,nation,2021-09-17,80_to_84,6630.9,42439
E92000001,England,nation,2021-09-17,40_to_44,12506.7,216400
E92000001,England,nation,2021-09-17,5_to_9,6337.0,114976
E92000001,England,nation,2021-09-17,60_to_64,8194.8,128534
E92000001,England,nation,2021-09-17,0_to_4,4203.2,69870
E92000001,England,nation,2021-09-17,85_to_89,9223.9,32854
E92000001,England,nation,2021-09-17,70_to_74,5003.2,67240
E92000001,England,nation,2021-09-17,25_to_29,15739.4,302891
E92000001,England,nation,2021-09-17,45_to_49,11306.9,203887
E92000001,England,nation,2021-09-17,75_to_79,5448.5,50893
E92000001,England,nation,2021-09-17,10_to_14,11079.2,195202
E92000001,England,nation,2021-09-16,65_to_69,6081.2,81957
E92000001,England,nation,2021-09-16,90+,13213.4,22403
E92000001,England,nation,2021-09-16,70_to_74,4987.0,67022
E92000001,England,nation,2021-09-16,20_to_24,17779.5,318555
E92000001,England,nation,2021-09-16,45_to_49,11270.2,203226
E92000001,England,nation,2021-09-16,5_to_9,6267.8,113721
E92000001,England,nation,2021-09-16,55_to_59,9490.8,175825
E92000001,England,nation,2021-09-16,85_to_89,9210.2,32805
E92000001,England,nation,2021-09-16,10_to_14,10945.5,192846
E92000001,England,nation,2021-09-16,40_to_44,12465.9,215693
E92000001,England,nation,2021-09-16,30_to_34,14368.6,275362
E92000001,England,nation,2021-09-16,0_to_4,4183.5,69542
E92000001,England,nation,2021-09-16,25_to_29,15718.4,302488
E92000001,England,nation,2021-09-16,50_to_54,10572.3,202070
E92000001,England,nation,2021-09-16,35_to_39,12849.4,238096
E92000001,England,nation,2021-09-16,15_to_19,16581.0,265537
E92000001,England,nation,2021-09-16,80_to_84,6616.8,42349
E92000001,England,nation,2021-09-16,60_to_64,8171.8,128173
E92000001,England,nation,2021-09-16,75_to_79,5431.2,50731
E92000001,England,nation,2021-09-15,60_to_64,8149.6,127826
E92000001,England,nation,2021-09-15,90+,13202.2,22384
E92000001,England,nation,2021-09-15,65_to_69,6063.5,81719
E92000001,England,nation,2021-09-15,35_to_39,12818.8,237528
E92000001,England,nation,2021-09-15,5_to_9,6201.5,112518
E92000001,England,nation,2021-09-15,0_to_4,4163.9,69217
E92000001,England,nation,2021-09-15,75_to_79,5413.4,50565
E92000001,England,nation,2021-09-15,85_to_89,9197.3,32759
E92000001,England,nation,2021-09-15,15_to_19,16520.5,264568
E92000001,England,nation,2021-09-15,25_to_29,15694.2,302021
E92000001,England,nation,2021-09-15,45_to_49,11237.2,202630
E92000001,England,nation,2021-09-15,80_to_84,6603.7,42265
E92000001,England,nation,2021-09-15,20_to_24,17758.6,318181
E92000001,England,nation,2021-09-15,10_to_14,10827.4,190765
E92000001,England,nation,2021-09-15,30_to_34,14340.4,274822
E92000001,England,nation,2021-09-15,40_to_44,12425.8,214999
E92000001,England,nation,2021-09-15,70_to_74,4971.0,66806
E92000001,England,nation,2021-09-15,50_to_54,10542.1,201493
E92000001,England,nation,2021-09-15,55_to_59,9464.6,175341
E92000001,England,nation,2021-09-14,70_to_74,4954.3,66582
E92000001,England,nation,2021-09-14,25_to_29,15669.0,301536
E92000001,England,nation,2021-09-14,15_to_19,16458.7,263578
E92000001,England,nation,2021-09-14,10_to_14,10705.5,188617
E92000001,England,nation,2021-09-14,80_to_84,6588.6,42168
E92000001,England,nation,2021-09-14,90+,13186.2,22357
E92000001,England,nation,2021-09-14,20_to_24,17735.2,317762
E92000001,England,nation,2021-09-14,45_to_49,11201.8,201992
E92000001,England,nation,2021-09-14,85_to_89,9183.8,32711
E92000001,England,nation,2021-09-14,40_to_44,12385.3,214299
E92000001,England,nation,2021-09-14,0_to_4,4146.2,68922
E92000001,England,nation,2021-09-14,5_to_9,6137.6,111358
E92000001,England,nation,2021-09-14,30_to_34,14313.3,274301
E92000001,England,nation,2021-09-14,55_to_59,9439.4,174874
E92000001,England,nation,2021-09-14,60_to_64,8127.9,127485
E92000001,England,nation,2021-09-14,65_to_69,6046.4,81488
E92000001,England,nation,2021-09-14,50_to_54,10511.4,200907
E92000001,England,nation,2021-09-14,75_to_79,5398.8,50429
E92000001,England,nation,2021-09-14,35_to_39,12788.1,236960
E92000001,England,nation,2021-09-13,80_to_84,6573.3,42070
E92000001,England,nation,2021-09-13,85_to_89,9172.0,32669
E92000001,England,nation,2021-09-13,20_to_24,17709.4,317299
E92000001,England,nation,2021-09-13,90+,13174.4,22337
E92000001,England,nation,2021-09-13,5_to_9,6069.4,110120
E92000001,England,nation,2021-09-13,40_to_44,12344.5,213593
E92000001,England,nation,2021-09-13,10_to_14,10578.9,186387
E92000001,England,nation,2021-09-13,15_to_19,16394.4,262548
E92000001,England,nation,2021-09-13,50_to_54,10481.4,200332
E92000001,England,nation,2021-09-13,35_to_39,12757.9,236400
E92000001,England,nation,2021-09-13,30_to_34,14284.4,273747
E92000001,England,nation,2021-09-13,55_to_59,9415.5,174430
E92000001,England,nation,2021-09-13,70_to_74,4938.5,66370
E92000001,England,nation,2021-09-13,65_to_69,6026.6,81222
E92000001,England,nation,2021-09-13,45_to_49,11167.9,201380
E92000001,England,nation,2021-09-13,0_to_4,4127.1,68604
E92000001,England,nation,2021-09-13,60_to_64,8107.8,127170
E92000001,England,nation,2021-09-13,25_to_29,15640.8,300995
E92000001,England,nation,2021-09-13,75_to_79,5379.0,50244
E92000001,England,nation,2021-09-12,5_to_9,5991.3,108704
E92000001,England,nation,2021-09-12,0_to_4,4103.2,68208
E92000001,England,nation,2021-09-12,70_to_74,4919.2,66111
E92000001,England,nation,2021-09-12,10_to_14,10444.8,184025
E92000001,England,nation,2021-09-12,85_to_89,9152.3,32599
E92000001,England,nation,2021-09-12,35_to_39,12722.7,235747
E92000001,England,nation,2021-09-12,30_to_34,14252.3,273132
E92000001,England,nation,2021-09-12,45_to_49,11132.9,200750
E92000001,England,nation,2021-09-12,50_to_54,10446.7,199670
E92000001,England,nation,2021-09-12,25_to_29,15609.7,300396
E92000001,England,nation,2021-09-12,15_to_19,16322.1,261391
E92000001,England,nation,2021-09-12,20_to_24,17679.2,316759
E92000001,England,nation,2021-09-12,65_to_69,6006.2,80947
E92000001,England,nation,2021-09-12,80_to_84,6556.5,41963
E92000001,England,nation,2021-09-12,55_to_59,9387.3,173909
E92000001,England,nation,2021-09-12,90+,13156.7,22307
E92000001,England,nation,2021-09-12,60_to_64,8082.2,126769
E92000001,England,nation,2021-09-12,40_to_44,12303.1,212877
E92000001,England,nation,2021-09-12,75_to_79,5360.7,50073
E92000001,England,nation,2021-09-11,75_to_79,5345.5,49931
E92000001,England,nation,2021-09-11,65_to_69,5989.2,80717
E92000001,England,nation,2021-09-11,40_to_44,12273.3,212361
E92000001,England,nation,2021-09-11,25_to_29,15588.8,299993
E92000001,England,nation,2021-09-11,80_to_84,6546.8,41901
E92000001,England,nation,2021-09-11,70_to_74,4905.0,65920
E92000001,England,nation,2021-09-11,45_to_49,11109.6,200329
E92000001,England,nation,2021-09-11,55_to_59,9364.8,173491
E92000001,England,nation,2021-09-11,30_to_34,14230.6,272717
E92000001,England,nation,2021-09-11,35_to_39,12700.4,235334
E92000001,England,nation,2021-09-11,5_to_9,5941.2,107795
E92000001,England,nation,2021-09-11,60_to_64,8065.2,126501
E92000001,England,nation,2021-09-11,20_to_24,17660.0,316415
E92000001,England,nation,2021-09-11,0_to_4,4089.0,67972
E92000001,England,nation,2021-09-11,15_to_19,16267.3,260513
E92000001,England,nation,2021-09-11,10_to_14,10350.9,182369
E92000001,England,nation,2021-09-11,85_to_89,9140.0,32555
E92000001,England,nation,2021-09-11,50_to_54,10421.6,199190
E92000001,England,nation,2021-09-11,90+,13147.9,22292
E92000001,England,nation,2021-09-10,25_to_29,15566.7,299569
E92000001,England,nation,2021-09-10,70_to_74,4889.7,65714
E92000001,England,nation,2021-09-10,10_to_14,10285.1,181210
E92000001,England,nation,2021-09-10,90+,13130.2,22262
E92000001,England,nation,2021-09-10,0_to_4,4072.5,67697
E92000001,England,nation,2021-09-10,35_to_39,12675.5,234874
E92000001,England,nation,2021-09-10,65_to_69,5972.3,80489
E92000001,England,nation,2021-09-10,55_to_59,9344.4,173113
E92000001,England,nation,2021-09-10,50_to_54,10394.7,198675
E92000001,England,nation,2021-09-10,40_to_44,12244.2,211858
E92000001,England,nation,2021-09-10,85_to_89,9126.2,32506
E92000001,England,nation,2021-09-10,75_to_79,5332.0,49805
E92000001,England,nation,2021-09-10,15_to_19,16218.3,259729
E92000001,England,nation,2021-09-10,60_to_64,8046.2,126203
E92000001,England,nation,2021-09-10,30_to_34,14202.8,272184
E92000001,England,nation,2021-09-10,45_to_49,11082.9,199847
E92000001,England,nation,2021-09-10,5_to_9,5897.3,106999
E92000001,England,nation,2021-09-10,20_to_24,17639.7,316050
E92000001,England,nation,2021-09-10,80_to_84,6531.8,41805
E92000001,England,nation,2021-09-09,85_to_89,9108.0,32441
E92000001,England,nation,2021-09-09,5_to_9,5845.9,106066
E92000001,England,nation,2021-09-09,65_to_69,5949.9,80187
E92000001,England,nation,2021-09-09,75_to_79,5311.8,49616
E92000001,England,nation,2021-09-09,10_to_14,10207.4,179841
E92000001,England,nation,2021-09-09,35_to_39,12646.1,234328
E92000001,England,nation,2021-09-09,50_to_54,10361.0,198032
E92000001,England,nation,2021-09-09,25_to_29,15535.5,298967
E92000001,England,nation,2021-09-09,0_to_4,4054.9,67404
E92000001,England,nation,2021-09-09,20_to_24,17608.7,315495
E92000001,England,nation,2021-09-09,70_to_74,4868.4,65428
E92000001,England,nation,2021-09-09,15_to_19,16159.8,258792
E92000001,England,nation,2021-09-09,55_to_59,9316.6,172599
E92000001,England,nation,2021-09-09,40_to_44,12205.3,211185
E92000001,England,nation,2021-09-09,80_to_84,6514.0,41691
E92000001,England,nation,2021-09-09,30_to_34,14171.7,271588
E92000001,England,nation,2021-09-09,90+,13116.0,22238
E92000001,England,nation,2021-09-09,60_to_64,8021.0,125809
E92000001,England,nation,2021-09-09,45_to_49,11049.7,199249
E92000001,England,nation,2021-09-08,20_to_24,17570.1,314804
E92000001,England,nation,2021-09-08,0_to_4,4036.3,67095
E92000001,England,nation,2021-09-08,80_to_84,6493.6,41560
E92000001,England,nation,2021-09-08,90+,13097.8,22207
E92000001,England,nation,2021-09-08,60_to_64,7988.1,125292
E92000001,England,nation,2021-09-08,25_to_29,15495.2,298193
E92000001,England,nation,2021-09-08,75_to_79,5290.5,49417
E92000001,England,nation,2021-09-08,55_to_59,9285.4,172020
E92000001,England,nation,2021-09-08,85_to_89,9091.4,32382
E92000001,England,nation,2021-09-08,65_to_69,5924.7,79848
E92000001,England,nation,2021-09-08,40_to_44,12158.9,210381
E92000001,England,nation,2021-09-08,10_to_14,10122.7,178350
E92000001,England,nation,2021-09-08,70_to_74,4844.8,65110
E92000001,England,nation,2021-09-08,35_to_39,12607.6,233614
E92000001,England,nation,2021-09-08,15_to_19,16091.6,257700
E92000001,England,nation,2021-09-08,50_to_54,10324.0,197325
E92000001,England,nation,2021-09-08,5_to_9,5792.9,105104
E92000001,England,nation,2021-09-08,45_to_49,11009.4,198523
E92000001,England,nation,2021-09-08,30_to_34,14135.3,270890
E92000001,England,nation,2021-09-07,45_to_49,10964.2,197708
E92000001,England,nation,2021-09-07,55_to_59,9251.3,171389
E92000001,England,nation,2021-09-07,70_to_74,4821.9,64803
E92000001,England,nation,2021-09-07,5_to_9,5736.8,104087
E92000001,England,nation,2021-09-07,80_to_84,6474.2,41436
E92000001,England,nation,2021-09-07,35_to_39,12566.1,232846
E92000001,England,nation,2021-09-07,30_to_34,14092.6,270072
E92000001,England,nation,2021-09-07,0_to_4,4017.2,66777
E92000001,England,nation,2021-09-07,90+,13077.1,22172
E92000001,England,nation,2021-09-07,85_to_89,9074.0,32320
E92000001,England,nation,2021-09-07,60_to_64,7957.4,124811
E92000001,England,nation,2021-09-07,25_to_29,15455.7,297432
E92000001,England,nation,2021-09-07,50_to_54,10281.9,196520
E92000001,England,nation,2021-09-07,40_to_44,12113.5,209596
E92000001,England,nation,2021-09-07,10_to_14,10036.8,176836
E92000001,England,nation,2021-09-07,15_to_19,16012.8,256437
E92000001,England,nation,2021-09-07,75_to_79,5267.0,49198
E92000001,England,nation,2021-09-07,20_to_24,17531.6,314114
E92000001,England,nation,2021-09-07,65_to_69,5897.3,79479
E92000001,England,nation,2021-09-06,70_to_74,4796.8,64465
E92000001,England,nation,2021-09-06,40_to_44,12062.1,208706
E92000001,England,nation,2021-09-06,55_to_59,9214.8,170712
E92000001,England,nation,2021-09-06,5_to_9,5676.2,102986
E92000001,England,nation,2021-09-06,90+,13054.7,22134
E92000001,England,nation,2021-09-06,25_to_29,15411.8,296587
E92000001,England,nation,2021-09-06,80_to_84,6453.7,41305
E92000001,England,nation,2021-09-06,60_to_64,7924.0,124287
E92000001,England,nation,2021-09-06,85_to_89,9052.4,32243
E92000001,England,nation,2021-09-06,0_to_4,3995.0,66408
E92000001,England,nation,2021-09-06,75_to_79,5243.4,48977
E92000001,England,nation,2021-09-06,45_to_49,10921.6,196940
E92000001,England,nation,2021-09-06,30_to_34,14046.6,269190
E92000001,England,nation,2021-09-06,15_to_19,15928.2,255082
E92000001,England,nation,2021-09-06,35_to_39,12523.3,232053
E92000001,England,nation,2021-09-06,65_to_69,5872.2,79141
E92000001,England,nation,2021-09-06,10_to_14,9930.7,174966
E92000001,England,nation,2021-09-06,50_to_54,10239.1,195701
E92000001,England,nation,2021-09-06,20_to_24,17490.3,313373
E92000001,England,nation,2021-09-05,85_to_89,9026.8,32152
E92000001,England,nation,2021-09-05,35_to_39,12472.7,231115
E92000001,England,nation,2021-09-05,30_to_34,13993.2,268168
E92000001,England,nation,2021-09-05,65_to_69,5840.9,78718
E92000001,England,nation,2021-09-05,20_to_24,17442.6,312519
E92000001,England,nation,2021-09-05,50_to_54,10186.7,194700
E92000001,England,nation,2021-09-05,80_to_84,6432.5,41169
E92000001,England,nation,2021-09-05,0_to_4,3966.7,65938
E92000001,England,nation,2021-09-05,25_to_29,15362.5,295638
E92000001,England,nation,2021-09-05,10_to_14,9804.6,172745
E92000001,England,nation,2021-09-05,70_to_74,4771.7,64128
E92000001,England,nation,2021-09-05,5_to_9,5605.6,101706
E92000001,England,nation,2021-09-05,55_to_59,9173.0,169939
E92000001,England,nation,2021-09-05,60_to_64,7885.4,123682
E92000001,England,nation,2021-09-05,15_to_19,15816.1,253287
E92000001,England,nation,2021-09-05,40_to_44,12002.0,207667
E92000001,England,nation,2021-09-05,90+,13035.8,22102
E92000001,England,nation,2021-09-05,75_to_79,5220.0,48759
E92000001,England,nation,2021-09-05,45_to_49,10867.4,195962
E92000001,England,nation,2021-09-04,15_to_19,15742.4,252107
E92000001,England,nation,2021-09-04,5_to_9,5555.2,100791
E92000001,England,nation,2021-09-04,45_to_49,10826.2,195219
E92000001,England,nation,2021-09-04,80_to_84,6414.4,41053
E92000001,England,nation,2021-09-04,25_to_29,15328.2,294979
E92000001,England,nation,2021-09-04,90+,13019.3,22074
E92000001,England,nation,2021-09-04,70_to_74,4751.7,63859
E92000001,England,nation,2021-09-04,65_to_69,5817.6,78405
E92000001,England,nation,2021-09-04,75_to_79,5201.9,48590
E92000001,England,nation,2021-09-04,60_to_64,7856.8,123233
E92000001,England,nation,2021-09-04,50_to_54,10148.2,193965
E92000001,England,nation,2021-09-04,30_to_34,13957.6,267485
E92000001,England,nation,2021-09-04,0_to_4,3947.9,65626
E92000001,England,nation,2021-09-04,40_to_44,11958.5,206914
E92000001,England,nation,2021-09-04,20_to_24,17405.2,311849
E92000001,England,nation,2021-09-04,55_to_59,9140.6,169339
E92000001,England,nation,2021-09-04,10_to_14,9730.0,171430
E92000001,England,nation,2021-09-04,85_to_89,9009.7,32091
E92000001,England,nation,2021-09-04,35_to_39,12435.7,230429
E92000001,England,nation,2021-09-03,60_to_64,7827.1,122767
E92000001,England,nation,2021-09-03,35_to_39,12398.0,229731
E92000001,England,nation,2021-09-03,75_to_79,5182.2,48406
E92000001,England,nation,2021-09-03,25_to_29,15292.6,294294
E92000001,England,nation,2021-09-03,0_to_4,3928.0,65295
E92000001,England,nation,2021-09-03,20_to_24,17367.0,311164
E92000001,England,nation,2021-09-03,80_to_84,6397.9,40948
E92000001,England,nation,2021-09-03,55_to_59,9108.0,168735
E92000001,England,nation,2021-09-03,40_to_44,11915.1,206163
E92000001,England,nation,2021-09-03,70_to_74,4731.0,63581
E92000001,England,nation,2021-09-03,65_to_69,5793.3,78077
E92000001,England,nation,2021-09-03,5_to_9,5508.4,99942
E92000001,England,nation,2021-09-03,90+,13004.6,22049
E92000001,England,nation,2021-09-03,30_to_34,13919.9,266763
E92000001,England,nation,2021-09-03,85_to_89,8996.0,32042
E92000001,England,nation,2021-09-03,45_to_49,10784.4,194465
E92000001,England,nation,2021-09-03,10_to_14,9662.8,170246
E92000001,England,nation,2021-09-03,15_to_19,15664.5,250859
E92000001,England,nation,2021-09-03,50_to_54,10110.1,193236
E92000001,England,nation,2021-09-02,15_to_19,15558.4,249161
E92000001,England,nation,2021-09-02,45_to_49,10734.5,193566
E92000001,England,nation,2021-09-02,25_to_29,15244.7,293372
E92000001,England,nation,2021-09-02,75_to_79,5158.3,48182
E92000001,England,nation,2021-09-02,0_to_4,3908.3,64967
E92000001,England,nation,2021-09-02,40_to_44,11863.2,205265
E92000001,England,nation,2021-09-02,10_to_14,9566.4,168548
E92000001,England,nation,2021-09-02,80_to_84,6376.2,40809
E92000001,England,nation,2021-09-02,65_to_69,5763.9,77681
E92000001,England,nation,2021-09-02,55_to_59,9071.2,168053
E92000001,England,nation,2021-09-02,85_to_89,8978.3,31979
E92000001,England,nation,2021-09-02,20_to_24,17315.1,310234
E92000001,England,nation,2021-09-02,90+,12985.7,22017
E92000001,England,nation,2021-09-02,5_to_9,5457.5,99019
E92000001,England,nation,2021-09-02,60_to_64,7792.9,122231
E92000001,England,nation,2021-09-02,50_to_54,10064.5,192364
E92000001,England,nation,2021-09-02,30_to_34,13871.3,265831
E92000001,England,nation,2021-09-02,35_to_39,12355.6,228945
E92000001,England,nation,2021-09-02,70_to_74,4706.5,63252
E92000001,England,nation,2021-09-01,5_to_9,5407.6,98114
E92000001,England,nation,2021-09-01,50_to_54,10016.3,191443
E92000001,England,nation,2021-09-01,15_to_19,15428.7,247084
E92000001,England,nation,2021-09-01,75_to_79,5136.2,47976
E92000001,England,nation,2021-09-01,45_to_49,10684.4,192662
E92000001,England,nation,2021-09-01,90+,12966.8,21985
E92000001,England,nation,2021-09-01,55_to_59,9029.6,167282
